id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24917479,"Quiet, cosy and close to the city",6308213,Beate,,Berg am Laim,48.12931,11.61068,Entire home/apt,89,3,10,2018-05-10,0.25,1,0,0,
24925433,Quiet studio apartment in a central location,188453726,Dominik,,Schwabing-West,48.15549,11.57433,Entire home/apt,167,2,20,2019-06-15,0.49,1,0,0,
24935548,Charming apartment with a terrace & a small garden,188518738,Dominik,,Ludwigsvorstadt-Isarvorstadt,48.12858,11.56944,Entire home/apt,217,2,4,2018-11-16,0.11,1,0,0,
24951533,Zentral gelegene 45qm Wohnung,33518841,Nadine,,Neuhausen-Nymphenburg,48.16317,11.54665,Entire home/apt,66,1,22,2021-08-05,0.54,1,1,7,
24952573,2 Rooms flat with 60 m² and balcony/terasse,2266917,Verena,,Sendling-Westpark,48.11762,11.52579,Entire home/apt,95,30,0,,,25,179,0,
24965892,***City-Loft // 2-rooms // direct subway to center,127489266,EasyStreet,,Ramersdorf-Perlach,48.09738,11.64649,Entire home/apt,138,1,169,2019-12-31,4.18,9,325,11,
24968057,Park Apartment,97365202,Johann Andreas,,Pasing-Obermenzing,48.16081,11.47124,Private room,137,2,1,2020-03-28,0.05,1,270,0,
24978600,Gemütliche Wohnung im Münchner Westen,188838139,Heidi,,Aubing-Lochhausen-Langwied,48.16551,11.41414,Entire home/apt,68,2,7,2018-10-21,0.18,1,140,0,
24982104,gemütliche Altbau-Wohnung Nahe Friedensengel,188860771,Julia,,Bogenhausen,48.14551,11.6019,Entire home/apt,150,3,24,2019-08-19,0.59,1,0,1,
24998050,Traumwohnung Dachgeschoss am Englischen Garten,25977324,Maximilian,,Schwabing-Freimann,48.16787,11.59474,Private room,75,1,0,,,1,365,0,
25003563,Lovely 2-room apartment in a quiet location,189017571,Sebastian,,Schwabing-West,48.15838,11.57171,Entire home/apt,144,2,2,2018-05-21,0.05,1,0,0,
25057715,"Cozy apt in ""Glockenbachviertel"" close to the Isar",189448621,Nicolette,,Ludwigsvorstadt-Isarvorstadt,48.12906,11.57808,Entire home/apt,166,2,0,,,1,0,0,
25064035,Cozy and Chic Apartment City Center / Own kitchen,64395100,Umut,,Ludwigsvorstadt-Isarvorstadt,48.12708,11.56947,Private room,44,3,111,2020-01-13,2.71,1,49,10,
25102575,🎖Lisa’s Deluxe Apartment w/Balcony  City Downtown,163543823,Lisa&Amad,,Ludwigsvorstadt-Isarvorstadt,48.13512,11.55993,Entire home/apt,113,1,220,2021-08-27,6.13,4,284,26,
25108558,🎖LISA’S DeluXXe Apartment Munich City center,163543823,Lisa&Amad,,Ludwigsvorstadt-Isarvorstadt,48.13719,11.56032,Entire home/apt,123,1,222,2021-09-16,5.47,4,307,62,
25154079,"Isar, Oktoberfest -Big city life and green oasis",190084987,Sabrina,,Au-Haidhausen,48.12523,11.57879,Private room,55,1,21,2019-09-28,0.52,1,2,0,
25179979,Ruhiges Zimmer für 1-2 Personen in Untermenzing,3520034,Fabio,,Allach-Untermenzing,48.17984,11.47973,Private room,55,2,36,2019-07-06,0.92,1,0,0,
25185920,Nine minutes to Oktoberfest: Spacious 2-room flat,129191148,Konstanze,,Sendling-Westpark,48.10957,11.53168,Entire home/apt,244,2,1,2019-09-23,0.04,1,82,0,
25244214,Traumhafte 3 Zi-Dachgeschosswohnung im Grünen,27400199,Ruth,,Berg am Laim,48.11976,11.62613,Entire home/apt,120,2,9,2019-04-14,0.23,2,0,1,
25245533,"Zentral + Flussnähe (Isar), Park + U Bahnen/Busse",15423830,Albert,,Untergiesing-Harlaching,48.11222,11.56702,Private room,59,5,4,2021-04-21,0.11,2,89,1,
25271281,Business Single Apartment,175608026,Tomi,,Moosach,48.17867,11.53303,Entire home/apt,41,30,3,2020-07-26,0.08,18,332,0,
25280756,Stay near Olympia BMW welt Munich,190532912,Dev Raj,,Milbertshofen-Am Hart,48.18102,11.55202,Shared room,41,1,11,2019-04-14,0.30,1,90,0,
25312236,New flat/1own room/Aubing 1min 2 S4/5min to Pasing,191183103,Hilke,,Aubing-Lochhausen-Langwied,48.15356,11.4131,Private room,32,2,39,2019-10-04,1.14,1,37,2,
25337898,Nice City apartement near Oktoberfest & Westpark,59783156,Haïkel,,Sendling,48.12354,11.53764,Entire home/apt,56,21,13,2018-10-07,0.34,1,0,0,
25346180,BEAUTIFUL COSY FLAT CLOSE TO CITY CENTER,191404140,Max,,Neuhausen-Nymphenburg,48.15748,11.53901,Entire home/apt,100,1,4,2018-10-09,0.10,1,363,0,
25351489,Cozy home close to the LMU Hospital,191303400,Angelina,,Hadern,48.11469,11.49914,Entire home/apt,35,3,16,2018-10-07,0.40,1,0,0,
25425395,Nice sunny room in the center of Munich,50355001,Susanne,,Maxvorstadt,48.1524,11.55592,Private room,65,10,14,2019-08-24,0.36,1,60,0,
25440672,Studio-apartment with view of the Alps,165568671,Simon,,Schwabing-Freimann,48.18689,11.59426,Entire home/apt,123,2,3,2018-06-30,0.07,2,0,0,
25470316,My colorful room in Munich,83333829,Anja,,Allach-Untermenzing,48.18178,11.47897,Private room,36,2,22,2019-11-03,0.55,1,4,0,
25498620,Modern & Cozy Apartment - Munich Center - Otto,175831490,Marianne,,Altstadt-Lehel,48.13596,11.58664,Entire home/apt,276,3,118,2021-09-12,3.10,3,129,22,
25584448,Top Location! Cozy apartment in city center!,24301614,Gabriela,,Ludwigsvorstadt-Isarvorstadt,48.1375,11.56394,Entire home/apt,105,2,35,2020-01-05,0.89,1,0,0,
25655712,Privates Zimmer im Haus  in Waldperlach,97743814,Herbert,,Ramersdorf-Perlach,48.08836,11.67614,Private room,47,3,25,2018-10-01,0.63,1,79,0,
25657258,※Heart of Munich※3BR※2Min Walk to Central Station※,7901771,Thomas,,Ludwigsvorstadt-Isarvorstadt,48.13707,11.56063,Entire home/apt,1391,1,96,2020-03-20,2.49,9,256,5,
25719819,Lovely apartment with a balcony near university,193451993,Hua,,Maxvorstadt,48.15054,11.56192,Entire home/apt,167,2,0,,,1,0,0,
25760998,Munich City Center Room,9526461,Alexandru,,Milbertshofen-Am Hart,48.20514,11.57028,Private room,50,14,1,2018-06-09,0.02,2,1,0,
25764863,Light-flooded large appartment - very central,9825831,Vivien,,Ludwigsvorstadt-Isarvorstadt,48.12397,11.5555,Entire home/apt,119,80,2,2018-11-16,0.05,1,86,0,
25769867,New luxury and cozy apartment with 70 sqm terrace,180360719,Julia,,Bogenhausen,48.1464,11.60343,Entire home/apt,349,2,23,2020-01-10,0.77,2,202,2,
25780906,Guest room in a new luxury&cozy flat with terrace,180360719,Julia,,Bogenhausen,48.14698,11.6018,Private room,109,2,0,,,2,179,0,
25795608,Comfortable apartment in Maxvorstadt,193848865,Michael,,Maxvorstadt,48.15219,11.56403,Entire home/apt,105,2,2,2018-09-14,0.05,1,0,0,
25817366,Deluxe apartment with a balcony in Olympiadorf,111115826,Brigitte & Jörg,,Milbertshofen-Am Hart,48.18324,11.55265,Entire home/apt,185,2,20,2019-05-11,0.52,6,0,0,
25839743,"Enjoy Munich in a brand new, Nordic style flat!",41162422,Luis,,Milbertshofen-Am Hart,48.18486,11.546,Private room,54,2,2,2018-06-22,0.07,1,87,0,
25856758,"Modern 2 room apt. CITY CENTER, AC + Parking!",1041450,Werner,,Maxvorstadt,48.14479,11.56133,Entire home/apt,150,3,8,2019-07-08,0.21,6,351,0,
25861956,"CityHome Munich, 6 Apartments near Marienplatz",1041450,Werner,,Maxvorstadt,48.14479,11.56133,Entire home/apt,150,3,25,2019-12-26,19.23,6,338,1,
25863221,Cozy and quiet City Apartment with Balcony,15463976,Arina,,Ludwigsvorstadt-Isarvorstadt,48.12609,11.55314,Entire home/apt,283,2,99,2020-02-23,2.53,1,1,3,
25901131,"Traditional, modern apartement, great atmosphere",23613388,Oliver,,Untergiesing-Harlaching,48.11662,11.56994,Entire home/apt,110,2,0,,,1,0,0,
25906464,ruhiges Zimmer im Herzen Münchens :),93728665,Evelina,,Ludwigsvorstadt-Isarvorstadt,48.12921,11.56157,Private room,150,1,1,2018-06-11,0.02,1,91,0,
25925994,Super modern and central private apartment!,115077890,Dea,,Sendling,48.11141,11.54862,Entire home/apt,25,13,2,2018-07-23,0.43,1,39,1,
25967787,Studio w/ balcony in trendy & central neighborhood,42059783,Thomas,,Ludwigsvorstadt-Isarvorstadt,48.13026,11.57212,Entire home/apt,45,7,3,2019-09-15,0.08,1,0,0,
25986821,Single Apartment zum Innenhof mit großem Balkon,175608026,Tomi,,Moosach,48.17867,11.53303,Entire home/apt,119,1,11,2021-08-19,1.65,18,301,9,
25991358,CityHome Munich – 6 Apartments near Oktoberfest,1041450,Werner,,Maxvorstadt,48.14479,11.56133,Entire home/apt,135,3,10,2019-10-02,0.41,6,351,0,
26015190,LUXURY STUDIO  WITH  VIEW OF THE GAERTNERPLATZ,195375774,Giardino,,Ludwigsvorstadt-Isarvorstadt,48.13091,11.57748,Entire home/apt,190,3,27,2020-01-08,1.89,1,319,2,
26017187,Klein aber Fein,15883440,Thomas,,Laim,48.13959,11.51906,Entire home/apt,80,3,35,2019-10-03,1.15,1,64,7,
26057461,"Modernes, gemütliches Zimmer",99348527,Juliane,,Schwabing-Freimann,48.17402,11.58478,Private room,65,2,3,2019-10-25,0.08,1,364,1,
26059340,"Schönes, ruhiges Zimmer, 25 m an Wiesnbedienung",59194462,Eva,,Neuhausen-Nymphenburg,48.14917,11.53304,Private room,90,4,0,,,1,0,0,
26094038,Ruhiges privatzimmer Nähe Schwabing / bmw fiz 3min,137459430,Noelle,,Milbertshofen-Am Hart,48.19542,11.58065,Private room,45,1,44,2019-05-02,1.14,1,312,20,
26096179,"Zuhause mit Aussicht, Penthouseapartment",196141828,Nicola,,Allach-Untermenzing,48.18744,11.44679,Entire home/apt,90,3,1,2019-01-18,0.03,1,0,0,
26096517,Boho Home with Balcony,11355543,Teresa,,Maxvorstadt,48.15618,11.56319,Entire home/apt,230,1,7,2018-06-21,0.31,1,179,1,
26096956,Schöne 2 Zimmer Wohnung im Herzen von München,18976439,Mona,,Ludwigsvorstadt-Isarvorstadt,48.13188,11.55566,Entire home/apt,98,2,34,2019-09-30,0.86,1,6,0,
26099584,Helle 2 Zimmer-Wohnung nähe Ostbahnhof (U2&U5),44170371,Katrin,,Berg am Laim,48.12134,11.6261,Entire home/apt,290,5,3,2018-06-25,0.09,1,11,0,
26143347,Munich Center w. Garden,196521578,Paula,,Schwabing-Freimann,48.17592,11.5866,Entire home/apt,90,4,3,2018-08-20,0.26,1,0,1,
26168669,Hallo liebe Gäste  Ich Feuer mich auf euch.,196458339,Arkom,,Pasing-Obermenzing,48.1546,11.47829,Private room,60,2,4,2019-04-06,0.10,6,358,0,
26184455,"50 meter from Oktoberfest, urban, downtown studio",19237238,Josi,,Schwanthalerhöhe,48.13667,11.54605,Entire home/apt,79,3,5,2019-10-04,0.20,1,0,0,
26185349,Munich Flat-Center/Oktoberfest/Nature 10 min. away,196798339,Sinan,,Thalkirchen,48.09761,11.53092,Entire home/apt,89,3,1,2018-07-10,0.03,1,177,0,
26186776,Moderne 3-Zimmer-Wohnung in top Lage,185533785,Andrea,,Ludwigsvorstadt-Isarvorstadt,48.13762,11.56124,Entire home/apt,214,1,112,2021-03-26,2.88,1,17,9,
26196085,Great apartment with a great location,84332310,Michael,,Milbertshofen-Am Hart,48.18604,11.55171,Entire home/apt,40,13,7,2020-01-01,0.19,1,0,0,
26210208,Klein aber fein - München City (zentral),1003852,Ursula,,Au-Haidhausen,48.12809,11.60313,Entire home/apt,58,5,9,2021-09-21,0.74,1,352,9,
26217844,Green Oasis in the centre of Munich,197040791,Elisa,,Neuhausen-Nymphenburg,48.15093,11.53626,Entire home/apt,208,2,6,2018-09-19,0.16,1,0,0,
26240692,Minimalist apartment w/ a balcony in Au-Haidhausen,197209778,Hari,,Au-Haidhausen,48.13191,11.59735,Entire home/apt,198,2,0,,,1,0,0,
26268888,Schöne 2 Zimmerwohnung mit Alpenblick und Pool,110107874,Matthias,,Thalkirchen,48.0813,11.50409,Entire home/apt,75,3,7,2018-07-20,0.18,1,83,0,
26293536,Room in shared apartment with own luxurious bath,148057846,Tjaart,,Sendling,48.11285,11.55134,Private room,63,2,107,2019-10-06,2.76,1,0,13,
26293856,Privates Maisonette-Loft an der Theresienwiese,49850263,Dennis,,Schwanthalerhöhe,48.13482,11.5457,Entire home/apt,440,2,22,2019-10-02,0.57,2,0,0,
26296927,3-Zi.-Whg. in Top Lage!,119253700,Kim,,Maxvorstadt,48.15045,11.56762,Entire home/apt,60,28,14,2018-10-26,0.38,1,0,0,
26300706,Room 10 minutes from Oktoberfest Munich.,197749756,Dany,,Sendling-Westpark,48.11427,11.52951,Private room,55,7,2,2019-04-15,0.05,2,88,0,
26314800,München Mehrparteienhaus,196458339,Arkom,,Pasing-Obermenzing,48.15241,11.47815,Private room,70,7,1,2018-10-01,0.03,6,87,0,
26318563,Nice apartment with balcony near Isar,197915946,Nicolas,,Au-Haidhausen,48.12067,11.57335,Entire home/apt,186,2,4,2018-10-04,0.11,1,0,0,
26320689,Spacious flat close to subway,197933119,Anna,,Obergiesing,48.10605,11.5911,Entire home/apt,90,4,18,2019-06-10,0.46,1,59,0,
26335718,München Mehrparteienhaus,196458339,Arkom,,Pasing-Obermenzing,48.15243,11.47645,Private room,70,2,0,,,6,90,0,
26344880,Cozy 30qm room located in the middle of Munich,44556787,Jana,,Ludwigsvorstadt-Isarvorstadt,48.1279,11.55938,Private room,67,3,12,2021-08-06,0.42,1,26,7,
26360241,Schöne Träume Zimmer,92254656,Ol,,Thalkirchen,48.09635,11.54005,Private room,80,1,0,,,2,1,0,
26360913,Friendly room in central Munich flat-share house,9666241,Anton,,Ludwigsvorstadt-Isarvorstadt,48.13605,11.55522,Private room,29,28,3,2018-09-25,0.08,8,1,0,
26378931,Großes Privatzimmer mit Doppelbett zentral München,198363486,Glenn,,Ramersdorf-Perlach,48.11807,11.61301,Private room,85,3,25,2019-09-25,0.64,1,364,0,
26383104,Light-flooded apartment with a spacious balcony,198390807,Shannon,,Neuhausen-Nymphenburg,48.15479,11.51179,Entire home/apt,172,2,6,2019-12-28,0.16,1,0,0,
26392320,Schönes Zimmer in Solln mit Blick ins Grüne,26586161,Günter,,Thalkirchen,48.08654,11.51492,Private room,49,3,17,2019-10-01,0.46,2,178,0,
26393207,Schönes Zimmer in Einfamilienhaus in Solln,26586161,Günter,,Thalkirchen,48.08422,11.51342,Private room,49,3,28,2019-10-07,0.72,2,86,0,
26409991,Spacious 1-room-apartment with a balcony,198583763,Tom,,Bogenhausen,48.16985,11.64197,Entire home/apt,103,2,64,2019-12-31,1.79,1,0,11,
26413812,"Summer special,after Renovation,top reviews,6th fl",54718877,Marc,,Maxvorstadt,48.14948,11.56292,Entire home/apt,230,3,67,2020-02-11,1.81,1,12,0,
26416972,Beautiful Family Home in Munich,7231318,Beate,,Untergiesing-Harlaching,48.08677,11.5531,Entire home/apt,120,7,1,2018-08-23,0.03,1,0,0,
26417514,Modern cozy room in Munich,197885036,John,,Schwabing-West,48.16985,11.5649,Private room,40,2,9,2021-08-16,0.25,1,301,4,
26420295,Urban apartment in Maxvorstadt,198660304,Babak,,Maxvorstadt,48.15406,11.57679,Entire home/apt,413,2,0,,,1,0,0,
26443988,***Bright & welcoming room at Munich's center***,26522009,Martin,,Maxvorstadt,48.15048,11.57251,Private room,42,1,2,2020-09-27,0.15,1,0,0,
26446529,Cosy Hideaway in the center of Munich - Familyspot,44245420,Korkut,,Maxvorstadt,48.15703,11.56275,Entire home/apt,195,4,1,2020-03-08,0.05,1,365,0,
26504923,Altbauwohnung mit Charme,4474437,Julia,,Neuhausen-Nymphenburg,48.15622,11.5342,Entire home/apt,75,2,6,2019-09-23,0.20,1,178,0,
26528825,Oktoberfest room,199524737,Burak,,Milbertshofen-Am Hart,48.20027,11.5847,Private room,70,1,1,2019-09-30,0.04,1,180,0,
26544894,PM-Rooms : Cozy hostel in Munich,1013466,PM-Rooms,,Laim,48.14038,11.52031,Private room,35,2,18,2019-08-14,0.61,8,341,0,
26546129,Centrally located flat for up to 6 people,16752667,Paul,,Maxvorstadt,48.15486,11.55987,Entire home/apt,110,2,4,2018-07-18,0.11,1,19,0,
26551300,Stylisch mit eigenem Eingang & near trade fair,11606733,Dany,,Tudering-Riem,48.10636,11.70926,Private room,120,1,28,2019-08-02,0.87,1,189,0,
26579269,PM-Rooms : Cozy hostel in Munich,1013466,PM-Rooms,,Laim,48.13924,11.51834,Private room,35,2,36,2019-04-02,0.93,8,342,0,
26589823,München zentral und ruhig erleben,41790594,Hagen,,Schwanthalerhöhe,48.14027,11.53212,Private room,150,3,0,,,1,363,0,
26590119,"Charmante, designaffige Wohnung in München",17996398,Maresa,,Laim,48.13956,11.49674,Entire home/apt,85,4,6,2018-08-22,0.28,1,298,0,
26600215,Central Oasis close to Octoberfest,12594675,Jessica,,Maxvorstadt,48.14911,11.55909,Entire home/apt,85,3,16,2019-10-08,0.44,1,1,0,
26600962,Design loft Sendling,13067106,Bassi,,Sendling,48.10609,11.53895,Entire home/apt,125,1,21,2019-09-27,0.59,1,358,7,
26615287,Premium Design Flat with Garden // City Centre,200097957,Sarah,,Altstadt-Lehel,48.13581,11.58337,Entire home/apt,136,180,33,2020-03-11,1.21,1,338,5,
26618872,Cosy and bright apartment,56029341,Stefania,,Sendling-Westpark,48.11095,11.53455,Private room,36,6,0,,,1,362,0,
26647991,Guest Room in Shared Flat,43325152,Armin,,Schwabing-West,48.17374,11.56486,Private room,29,1,27,2019-10-07,0.70,1,0,0,
26648180,Gemütliches Zimmer... Altbau... WG,21740382,Karl,,Ludwigsvorstadt-Isarvorstadt,48.12843,11.55526,Private room,120,1,28,2018-08-06,0.72,2,179,0,
26685249,Möblierte Dachwohnung am Park,7758542,Matthias,,Moosach,48.18021,11.5255,Entire home/apt,40,180,0,,,1,182,0,
26712736,Comfortable quite Room  - just 5min to Oktoberfest,9951206,An,,Sendling-Westpark,48.12315,11.53499,Private room,134,1,71,2019-10-06,1.81,1,0,0,
26728572,Kleines gemütliches Zimmer in Haidhausen,198422875,Bärbel,,Au-Haidhausen,48.1321,11.602,Private room,50,1,6,2019-10-05,0.16,1,271,0,
26740079,1Z München Sendling - Zwischen Westpark und Isar,201061670,Lukas,,Sendling-Westpark,48.1181,11.53396,Entire home/apt,64,2,0,,,1,57,0,
26742166,"Schönes Zimmer mit eigenem Bad, zentral gelegen",201080224,Christine,,Maxvorstadt,48.14891,11.55083,Private room,72,1,28,2019-10-09,0.76,1,57,0,
26744664,Room near from Oktoberfest Munich.,197749756,Dany,,Sendling-Westpark,48.11424,11.53237,Private room,55,14,3,2019-06-16,0.08,2,88,0,
26770806,Luxury and stylish apartment close to city center,129897859,Sophie,,Bogenhausen,48.15317,11.6037,Entire home/apt,198,2,25,2021-08-28,0.75,2,270,4,
26793328,Bright Apartment w/ a balcony in the heart of MUC,201484557,Christoph,,Au-Haidhausen,48.12598,11.59837,Entire home/apt,187,2,0,,,1,0,0,
26798941,8 min. to downtown and 5 min. to Octoberfest,19919878,Ceco,,Laim,48.14167,11.51984,Private room,175,1,0,,,2,180,0,
26800711,Stilvolle 4-Zimmer Gartenwohnung in Bogenhausen,182996022,Kathi,,Bogenhausen,48.15883,11.64447,Private room,80,2,2,2018-12-03,0.06,1,0,0,
26802303,Deine Wohlfühloase - ankommen und entspannen,94179447,Aaron,,Ramersdorf-Perlach,48.11716,11.60085,Private room,65,1,28,2019-06-10,1.05,1,90,2,
26802965,3 min. to the subway and quickly in the city,180470759,Friedrich,,Thalkirchen,48.0886,11.4839,Entire home/apt,87,2,73,2020-01-03,1.96,1,305,15,
26806014,PM-Rooms : Double room in cozy hostel,1013466,PM-Rooms,,Laim,48.14055,11.51857,Private room,60,2,26,2019-08-07,0.89,8,346,3,
26814488,München Mehrparteienhaus,196458339,Arkom,,Pasing-Obermenzing,48.15422,11.47651,Private room,75,2,2,2019-04-06,0.05,6,88,0,
26814832,München Mehrparteienhaus,196458339,Arkom,,Pasing-Obermenzing,48.15313,11.47567,Private room,75,1,0,,,6,179,0,
26825502,München Mehrparteienhaus,196458339,Arkom,,Pasing-Obermenzing,48.15319,11.47573,Private room,75,3,3,2018-07-18,0.08,6,179,0,
26827968,Middle of Munich,71337957,Zlatko,,Ludwigsvorstadt-Isarvorstadt,48.13064,11.56319,Entire home/apt,140,3,0,,,1,89,0,
26852113,126qm in the city center/balcony/amazing view,3339635,Laura,,Altstadt-Lehel,48.13617,11.58588,Entire home/apt,125,4,14,2019-09-30,0.49,1,46,1,
26854836,Living in the middle of Munich near Theresienwiese,201978957,Lucas,,Ludwigsvorstadt-Isarvorstadt,48.12784,11.55999,Entire home/apt,187,2,18,2018-10-08,0.47,1,0,0,
26857623,"1-room-apartment
**2 minutes from oktoberfest**",189461943,Justyna,,Ludwigsvorstadt-Isarvorstadt,48.13765,11.55217,Entire home/apt,250,3,0,,,1,83,0,
26896625,Private Room at the Theresienwiese - City Center,50342266,Monique,,Schwanthalerhöhe,48.13473,11.53845,Private room,46,2,17,2019-06-08,0.62,1,80,7,
26905875,2 rooms - 5 min to Octoberfest,19919878,Ceco,,Laim,48.14148,11.51852,Private room,360,1,2,2018-09-24,0.05,2,180,0,
26907759,"Well located, cozy appartement",4472329,Lene,,Ludwigsvorstadt-Isarvorstadt,48.12811,11.5761,Private room,400,1,0,,,1,181,0,
26938512,Luxe Apartment w/ Rooftop Terrace in Gärtnerplatz,51583647,Emma,,Ludwigsvorstadt-Isarvorstadt,48.12828,11.57828,Entire home/apt,179,4,9,2021-08-30,0.32,1,69,3,
26939100,Wohnung mit Terrasse in München Haidhausen,202695039,Matthias,,Au-Haidhausen,48.13262,11.59548,Entire home/apt,145,3,9,2019-10-03,0.37,1,86,0,
26963664,Möbliertes Appartment in München-Giesing,136508655,Kemal,,Obergiesing,48.11731,11.58936,Private room,200,1,0,,,1,363,0,
27010515,Gemütliches 1-Zimmer-Appartment - München-West,20594618,Stephan,,Neuhausen-Nymphenburg,48.16465,11.50931,Entire home/apt,53,1,3,2019-03-28,0.08,4,0,0,
27016984,Lovingly designed studio near old town & Isar,203270126,Elena,,Ludwigsvorstadt-Isarvorstadt,48.13159,11.5786,Entire home/apt,156,2,5,2019-01-05,0.15,1,0,0,
27047584,Cozy apartment in a nice neighborhood,203508513,Christina,,Au-Haidhausen,48.12374,11.59145,Entire home/apt,124,1,1,2019-09-04,0.04,1,0,0,
27049338,Oktoberfest (Munich) Teepee All-Inclusive Camping,176165882,Stoke,,Allach-Untermenzing,48.17397,11.44568,Shared room,70,2,1,2019-09-29,0.04,10,0,0,
27088693,+ :-)  BE HOME in MUNICH + :-)  BE HOME in MUNICH,123179351,Arzu,,Milbertshofen-Am Hart,48.18118,11.56995,Entire home/apt,65,1,83,2021-09-23,2.16,2,41,8,
27098703,Gemütliches Zuhause im Herzen Münchens,19394073,Carolin,,Schwanthalerhöhe,48.13869,11.54478,Private room,65,2,19,2019-04-07,0.49,1,89,0,
27099588,Wunderschönes Privatzimmer,100056204,Sisc,,Neuhausen-Nymphenburg,48.1472,11.53819,Private room,33,1,26,2019-03-06,0.68,1,85,6,
27131530,TOP Spacious room next to Rotkreuzplatz,91436265,Verena,,Neuhausen-Nymphenburg,48.15391,11.52619,Private room,69,1,7,2019-10-09,0.19,1,181,0,
27132081,Upscale Studio with astonishing panorama view,204253417,Dominik,,Milbertshofen-Am Hart,48.17927,11.57444,Entire home/apt,92,2,16,2019-09-30,0.45,1,0,0,
27183999,Retro style apartment in Giesing,204689942,Susanna,,Obergiesing,48.11475,11.58532,Entire home/apt,149,2,3,2018-08-25,0.08,1,0,0,
